ori,agency_name,agency_id,state_abbr,division_name,region_name,region_desc,county_name,agency_type_name,nibrs,nibrs_start_date,latitude,longitude
IN0150300,Greendale Police Department,5721,IN,East North Central,Midwest,Region II,DEARBORN,City,False,,39.108585,-84.86384
IN0160000,Decatur County Sheriff's Office,5722,IN,East North Central,Midwest,Region II,DECATUR,County,False,,39.334103,-85.48897
IN0160100,Greensburg Police Department,5723,IN,East North Central,Midwest,Region II,DECATUR,City,False,,39.30598,-85.499831
IN0170000,De Kalb County Sheriff's Office,5724,IN,East North Central,Midwest,Region II,DEKALB,County,True,2019-01-01T00:00:00.000Z,41.366367,-85.054344
IN0170100,Auburn Police Department,5725,IN,East North Central,Midwest,Region II,DEKALB,City,True,2019-08-01T00:00:00.000Z,41.401189,-85.000185
IN0170200,Butler,30454,IN,East North Central,Midwest,Region II,DEKALB,City,True,2020-01-01T00:00:00.000Z,,
IN0170300,Garrett Police Department,5726,IN,East North Central,Midwest,Region II,DEKALB,City,False,2018-12-01T00:00:00.000Z,41.35083,-85.13691
IN0170400,Waterloo Police Department,5727,IN,East North Central,Midwest,Region II,DEKALB,City,True,2021-01-01T00:00:00.000Z,41.401189,-85.000185
IN0180000,Delaware County Sheriff's Office,5728,IN,East North Central,Midwest,Region II,DELAWARE,County,True,2020-02-01T00:00:00.000Z,40.194565,-85.386536
IN0180100,Muncie Police Department,5729,IN,East North Central,Midwest,Region II,DELAWARE,City,True,2019-11-01T00:00:00.000Z,40.195507,-85.38763
IN0180300,Gaston,33470,IN,East North Central,Midwest,Region II,DELAWARE,City,True,2019-07-01T00:00:00.000Z,,
IN0180400,Yorktown,34167,IN,East North Central,Midwest,Region II,DELAWARE,City,True,2021-01-01T00:00:00.000Z,,
IN0180500,Ball State University,5730,IN,East North Central,Midwest,Region II,DELAWARE,University or College,False,,40.19484,-85.40772
IN0190000,Dubois County Sheriff's Office,5731,IN,East North Central,Midwest,Region II,DUBOIS,County,False,2019-04-01T00:00:00.000Z,38.385845,-86.92831
IN0190100,Huntingburg Police Department,5732,IN,East North Central,Midwest,Region II,DUBOIS,City,True,2018-03-01T00:00:00.000Z,38.373344,-86.873385
IN0190200,Jasper Police Department,5733,IN,East North Central,Midwest,Region II,DUBOIS,City,True,2018-07-01T00:00:00.000Z,38.39138,-86.92853
IN0200000,Elkhart County Sheriff's Office,5734,IN,East North Central,Midwest,Region II,ELKHART,County,True,2015-04-01T00:00:00.000Z,41.62335,-85.981346
IN0200100,Elkhart Police Department,5735,IN,East North Central,Midwest,Region II,ELKHART,City,True,2020-01-01T00:00:00.000Z,41.684654,-85.96748
IN0200200,Goshen Police Department,5736,IN,East North Central,Midwest,Region II,ELKHART,City,True,2019-11-01T00:00:00.000Z,41.58371,-85.83426
IN0200300,Nappanee Police Department,5737,IN,East North Central,Midwest,Region II,"ELKHART, KOSCIUSKO",City,True,2020-04-01T00:00:00.000Z,41.441673,-86.00391
IN0200400,Bristol,33472,IN,East North Central,Midwest,Region II,ELKHART,City,True,2021-01-01T00:00:00.000Z,,
IN0210000,Fayette County Sheriff's Office,5738,IN,East North Central,Midwest,Region II,FAYETTE,County,False,,39.640503,-85.14049
IN0210100,Connersville Police Department,5739,IN,East North Central,Midwest,Region II,FAYETTE,City,False,,39.641346,-85.13931
IN0220000,Floyd County Sheriff's Office,5740,IN,East North Central,Midwest,Region II,FLOYD,County,True,2021-01-01T00:00:00.000Z,38.284374,-85.824684
IN0220100,New Albany Police Department,5741,IN,East North Central,Midwest,Region II,FLOYD,City,True,2020-01-01T00:00:00.000Z,38.284374,-85.824684
IN0220200,Indiana University: Southeast,5742,IN,East North Central,Midwest,Region II,FLOYD,University or College,True,2021-08-01T00:00:00.000Z,38.345913,-85.81652
IN0220300,Georgetown Police Department,5743,IN,East North Central,Midwest,Region II,FLOYD,City,False,,38.317936,-85.911474
IN0230000,Fountain County Sheriff's Office,5744,IN,East North Central,Midwest,Region II,FOUNTAIN,County,False,,40.121237,-87.234872
IN0230100,Attica Police Department,5745,IN,East North Central,Midwest,Region II,FOUNTAIN,City,False,,40.121237,-87.234872
IN0230200,Covington Police Department,5746,IN,East North Central,Midwest,Region II,FOUNTAIN,City,False,,40.121237,-87.234872
IN0240000,Franklin County Sheriff's Office,5747,IN,East North Central,Midwest,Region II,FRANKLIN,County,True,2021-02-01T00:00:00.000Z,39.409762,-85.066964
IN0240100,Brookville Police Department,5748,IN,East North Central,Midwest,Region II,FRANKLIN,City,True,2019-06-01T00:00:00.000Z,39.421207,-85.01279
IN0250000,Fulton County Sheriff's Office,5749,IN,East North Central,Midwest,Region II,FULTON,County,False,2020-04-01T00:00:00.000Z,41.065823,-86.21438
IN0250100,Rochester Police Department,5750,IN,East North Central,Midwest,Region II,FULTON,City,False,,41.050384,-86.265006
IN0260000,Gibson County Sheriff's Office,5751,IN,East North Central,Midwest,Region II,GIBSON,County,True,2021-01-01T00:00:00.000Z,38.357185,-87.56729
IN0260100,Princeton Police Department,5752,IN,East North Central,Midwest,Region II,GIBSON,City,False,,38.317413,-87.580566
IN0260200,Oakland City Police Department,5753,IN,East North Central,Midwest,Region II,GIBSON,City,False,,38.338707,-87.34393
IN0270000,Grant County Sheriff's Office,5754,IN,East North Central,Midwest,Region II,GRANT,County,True,2021-01-01T00:00:00.000Z,40.557896,-85.6612
IN0270100,Gas City Police Department,5755,IN,East North Central,Midwest,Region II,GRANT,City,False,,40.487904,-85.61279
IN0270200,Marion Police Department,5756,IN,East North Central,Midwest,Region II,GRANT,City,True,2021-08-01T00:00:00.000Z,40.558777,-85.65731
IN0270300,Fairmount Police Department,5757,IN,East North Central,Midwest,Region II,GRANT,City,True,2022-01-01T00:00:00.000Z,40.415604,-85.65213
IN0280000,Greene County Sheriff's Office,5758,IN,East North Central,Midwest,Region II,GREENE,County,True,2019-03-01T00:00:00.000Z,39.0486,-87.005245
IN0280100,Bloomfield Police Department,25670,IN,East North Central,Midwest,Region II,GREENE,City,True,2021-01-01T00:00:00.000Z,39.0486,-87.005245
IN0280200,Jasonville Police Department,5759,IN,East North Central,Midwest,Region II,GREENE,City,False,,39.163113,-87.20094
IN0280300,Linton Police Department,5760,IN,East North Central,Midwest,Region II,GREENE,City,True,2019-04-01T00:00:00.000Z,39.034966,-87.16806
IN0280500,Worthington,28134,IN,East North Central,Midwest,Region II,GREENE,City,False,2018-01-01T00:00:00.000Z,,
IN0280600,Linton-Stockton School Corporation,29214,IN,East North Central,Midwest,Region II,GREENE,Other,True,2019-01-01T00:00:00.000Z,,
IN0290000,Hamilton County Sheriff's Office,5761,IN,East North Central,Midwest,Region II,HAMILTON,County,True,2020-05-01T00:00:00.000Z,40.052868,-85.995735
IN0290100,Carmel Police Department,5762,IN,East North Central,Midwest,Region II,HAMILTON,City,True,2020-04-01T00:00:00.000Z,40.04987,-86.020586
IN0290200,Noblesville Police Department,5763,IN,East North Central,Midwest,Region II,HAMILTON,City,True,2020-06-01T00:00:00.000Z,40.044323,-86.013504
IN0290300,Sheridan,31775,IN,East North Central,Midwest,Region II,HAMILTON,City,True,2020-05-01T00:00:00.000Z,,
IN0290400,Westfield Police Department,5764,IN,East North Central,Midwest,Region II,HAMILTON,City,True,2013-01-01T00:00:00.000Z,40.04237,-86.154106
IN0290500,Arcadia,31774,IN,East North Central,Midwest,Region II,HAMILTON,City,True,2020-04-01T00:00:00.000Z,,
IN0290600,Cicero,31622,IN,East North Central,Midwest,Region II,HAMILTON,City,True,2020-05-01T00:00:00.000Z,,
IN0290700,Fishers Police Department,5765,IN,East North Central,Midwest,Region II,HAMILTON,City,True,2020-05-01T00:00:00.000Z,39.958286,-86.01655
IN0300000,Hancock County Sheriff's Office,5766,IN,East North Central,Midwest,Region II,HANCOCK,County,True,2015-03-01T00:00:00.000Z,39.785263,-85.7681
IN0300100,Greenfield Police Department,5767,IN,East North Central,Midwest,Region II,HANCOCK,City,True,2018-01-01T00:00:00.000Z,39.784073,-85.76923
IN0300200,Fortville,31621,IN,East North Central,Midwest,Region II,HANCOCK,City,False,2020-06-01T00:00:00.000Z,,
IN0300300,New Palestine,28274,IN,East North Central,Midwest,Region II,HANCOCK,City,True,2019-02-01T00:00:00.000Z,,
IN0300500,Shirley,29215,IN,East North Central,Midwest,Region II,"HANCOCK, HENRY",City,True,2019-02-01T00:00:00.000Z,,
IN0300700,McCordsville,31623,IN,East North Central,Midwest,Region II,HANCOCK,City,True,2020-01-01T00:00:00.000Z,,
IN0310000,Harrison County Sheriff's Office,5768,IN,East North Central,Midwest,Region II,HARRISON,County,True,2021-01-01T00:00:00.000Z,38.18644,-86.103681
IN0310100,Corydon Police Department,5769,IN,East North Central,Midwest,Region II,HARRISON,City,False,,38.211063,-86.127304
IN0320000,Hendricks County Sheriff's Office,5770,IN,East North Central,Midwest,Region II,HENDRICKS,County,True,2015-04-01T00:00:00.000Z,39.768749,-86.510286
IN0320100,Brownsburg Police Department,5771,IN,East North Central,Midwest,Region II,HENDRICKS,City,True,2020-01-01T00:00:00.000Z,39.8429,-86.39809
IN0320200,Danville Police Department,5772,IN,East North Central,Midwest,Region II,HENDRICKS,City,True,2020-03-01T00:00:00.000Z,39.76231,-86.5204
IN0320300,Plainfield Police Department,5773,IN,East North Central,Midwest,Region II,HENDRICKS,City,True,2019-07-01T00:00:00.000Z,39.707325,-86.38823
IN0320400,Stilesville,30676,IN,East North Central,Midwest,Region II,HENDRICKS,City,False,,,
IN0320500,Amo,30677,IN,East North Central,Midwest,Region II,HENDRICKS,City,True,2019-08-01T00:00:00.000Z,,
IN0320600,Coatesville,34169,IN,East North Central,Midwest,Region II,HENDRICKS,City,False,,,
IN0320700,Clayton,30678,IN,East North Central,Midwest,Region II,HENDRICKS,City,True,2020-03-01T00:00:00.000Z,,
IN0320800,Pittsboro,30674,IN,East North Central,Midwest,Region II,HENDRICKS,City,True,2020-01-01T00:00:00.000Z,,
IN0320900,Lizton,30694,IN,East North Central,Midwest,Region II,HENDRICKS,City,False,2019-06-01T00:00:00.000Z,,
IN0321000,North Salem,30695,IN,East North Central,Midwest,Region II,HENDRICKS,City,False,,,
IN0321100,Avon Police Department,5774,IN,East North Central,Midwest,Region II,HENDRICKS,City,True,2017-05-01T00:00:00.000Z,39.76266,-86.407646
IN0321200,Brownsburg Community School,30675,IN,East North Central,Midwest,Region II,HENDRICKS,Other,True,2020-01-01T00:00:00.000Z,,
IN0330000,Henry County Sheriff's Office,5775,IN,East North Central,Midwest,Region II,HENRY,County,True,2020-04-01T00:00:00.000Z,39.93183,-85.37166
IN0330200,New Castle Police Department,5776,IN,East North Central,Midwest,Region II,HENRY,City,False,,39.932564,-85.37027
IN0340000,Howard County Sheriff's Office,5777,IN,East North Central,Midwest,Region II,HOWARD,County,True,2019-02-01T00:00:00.000Z,40.47628,-86.155525
IN0340100,Kokomo Police Department,5778,IN,East North Central,Midwest,Region II,HOWARD,City,True,2020-01-01T00:00:00.000Z,40.486435,-86.12997
IN0340200,Russiaville Police Department,5779,IN,East North Central,Midwest,Region II,HOWARD,City,False,,40.41886,-86.271355
IN0340500,Indiana University:,28417,IN,East North Central,Midwest,Region II,HOWARD,University or College,True,2021-01-01T00:00:00.000Z,,
IN0350000,Huntington County Sheriff's Office,5780,IN,East North Central,Midwest,Region II,HUNTINGTON,County,False,2019-06-01T00:00:00.000Z,40.88037,-85.490814
IN0350100,Huntington Police Department,5781,IN,East North Central,Midwest,Region II,HUNTINGTON,City,True,2020-01-01T00:00:00.000Z,40.880775,-85.49544
IN0350200,Warren Police Department,25841,IN,East North Central,Midwest,Region II,HUNTINGTON,City,False,,40.826394,-85.478597
IN0350300,Markle,28854,IN,East North Central,Midwest,Region II,"HUNTINGTON, WELLS",City,True,2019-02-01T00:00:00.000Z,,
IN0360000,Jackson County Sheriff's Office,5782,IN,East North Central,Midwest,Region II,JACKSON,County,True,2020-07-01T00:00:00.000Z,38.911957,-86.042516
IN0360100,Brownstown Police Department,5783,IN,East North Central,Midwest,Region II,JACKSON,City,False,,38.879627,-86.04306
IN0360200,Seymour Police Department,5784,IN,East North Central,Midwest,Region II,JACKSON,City,True,2020-02-01T00:00:00.000Z,38.911957,-86.042516
IN0370000,Jasper County Sheriff's Office,5785,IN,East North Central,Midwest,Region II,JASPER,County,False,,41.017688,-87.118814
IN0370100,Rensselaer Police Department,5786,IN,East North Central,Midwest,Region II,JASPER,City,False,,40.93574,-87.15165
IN0370300,Remington,31455,IN,East North Central,Midwest,Region II,JASPER,City,False,2020-01-01T00:00:00.000Z,,
IN0380000,Jay County Sheriff's Office,5787,IN,East North Central,Midwest,Region II,JAY,County,True,2022-01-01T00:00:00.000Z,40.432327,-84.979485
IN0380100,Dunkirk Police Department,5788,IN,East North Central,Midwest,Region II,"BLACKFORD, JAY",City,False,,40.374813,-85.20994
IN0380200,Portland Police Department,5789,IN,East North Central,Midwest,Region II,JAY,City,False,,40.433407,-85.15029
IN0390000,Jefferson County Sheriff's Office,5790,IN,East North Central,Midwest,Region II,JEFFERSON,County,False,,38.735718,-85.37574
IN0390100,Madison Police Department,5791,IN,East North Central,Midwest,Region II,JEFFERSON,City,False,,38.736877,-85.242676
IN0400000,Jennings County Sheriff's Office,5792,IN,East North Central,Midwest,Region II,JENNINGS,County,True,2021-01-01T00:00:00.000Z,38.996234,-85.628111
IN0400100,North Vernon Police Department,5793,IN,East North Central,Midwest,Region II,JENNINGS,City,True,2021-01-01T00:00:00.000Z,38.996234,-85.628111
IN0410000,Johnson County Sheriff's Office,5794,IN,East North Central,Midwest,Region II,JOHNSON,County,True,2018-10-01T00:00:00.000Z,39.477665,-86.08667
IN0410100,Edinburgh Police Department,5795,IN,East North Central,Midwest,Region II,"BARTHOLOMEW, JOHNSON, SHELBY",City,True,2019-09-01T00:00:00.000Z,39.353203,-85.9678
IN0410200,Franklin Police Department,5796,IN,East North Central,Midwest,Region II,JOHNSON,City,True,2019-09-01T00:00:00.000Z,39.514023,-86.073074
IN0410300,Greenwood Police Department,5797,IN,East North Central,Midwest,Region II,JOHNSON,City,True,2020-06-01T00:00:00.000Z,39.61119,-86.103516
IN0410400,New Whiteland Police Department,5798,IN,East North Central,Midwest,Region II,JOHNSON,City,True,2019-06-01T00:00:00.000Z,39.495986,-86.0946
IN0410500,Prince's Lakes Police Department,5799,IN,East North Central,Midwest,Region II,JOHNSON,City,True,2021-01-01T00:00:00.000Z,39.495986,-86.0946
IN0410600,Whiteland,32255,IN,East North Central,Midwest,Region II,JOHNSON,City,True,2020-08-01T00:00:00.000Z,,
IN0410700,Trafalgar,31457,IN,East North Central,Midwest,Region II,JOHNSON,City,True,2020-07-01T00:00:00.000Z,,
IN0410800,Bargersville Police Department,5800,IN,East North Central,Midwest,Region II,JOHNSON,City,True,2019-05-01T00:00:00.000Z,39.495986,-86.0946
IN0420000,Knox County Sheriff's Office,5801,IN,East North Central,Midwest,Region II,KNOX,County,False,,38.643105,-87.52594
IN0420100,Bicknell Police Department,5802,IN,East North Central,Midwest,Region II,KNOX,City,False,,38.77351,-87.30709
IN0420200,Vincennes Police Department,5803,IN,East North Central,Midwest,Region II,KNOX,City,True,2019-12-01T00:00:00.000Z,38.67804,-87.52916
IN0430000,Kosciusko County Sheriff's Office,5804,IN,East North Central,Midwest,Region II,KOSCIUSKO,County,True,2019-07-01T00:00:00.000Z,41.2391,-85.85586
IN0430100,Warsaw Police Department,5805,IN,East North Central,Midwest,Region II,KOSCIUSKO,City,True,2019-08-01T00:00:00.000Z,41.244293,-85.861575
IN0430200,Winona Lake Police Department,5806,IN,East North Central,Midwest,Region II,KOSCIUSKO,City,True,2019-07-01T00:00:00.000Z,41.244293,-85.861575
IN0430300,Syracuse,29715,IN,East North Central,Midwest,Region II,KOSCIUSKO,City,True,2019-08-01T00:00:00.000Z,,
IN0430600,North Webster,29216,IN,East North Central,Midwest,Region II,KOSCIUSKO,City,True,2019-08-01T00:00:00.000Z,,
IN0430800,Silver Lake,29217,IN,East North Central,Midwest,Region II,KOSCIUSKO,City,True,2019-07-01T00:00:00.000Z,,
IN0431000,Claypool,29198,IN,East North Central,Midwest,Region II,KOSCIUSKO,City,True,2019-08-01T00:00:00.000Z,,
IN0440000,LaGrange County Sheriff's Office,5807,IN,East North Central,Midwest,Region II,LAGRANGE,County,True,2021-01-01T00:00:00.000Z,41.62806,-85.416176
IN0440600,Prairie Heights Community Schools Corporation,29716,IN,East North Central,Midwest,Region II,LAGRANGE,Other,True,2019-08-01T00:00:00.000Z,,
IN0450000,Lake County Sheriff's Office,5808,IN,East North Central,Midwest,Region II,LAKE,County,True,2018-12-01T00:00:00.000Z,41.44919,-87.36488
IN0450100,Cedar Lake Police Department,5809,IN,East North Central,Midwest,Region II,LAKE,City,True,2019-03-01T00:00:00.000Z,41.472239,-87.374337
IN0450200,Crown Point Police Department,5810,IN,East North Central,Midwest,Region II,LAKE,City,True,2021-04-01T00:00:00.000Z,41.419033,-87.36317
IN0450300,East Chicago Police Department,5811,IN,East North Central,Midwest,Region II,LAKE,City,True,2020-02-01T00:00:00.000Z,41.472239,-87.374337
IN0450400,Lake Station Police Department,5812,IN,East North Central,Midwest,Region II,LAKE,City,False,,41.571323,-87.25953
IN0450500,Gary Police Department,5813,IN,East North Central,Midwest,Region II,LAKE,City,False,,41.601505,-87.34981
IN0450600,Griffith Police Department,5814,IN,East North Central,Midwest,Region II,LAKE,City,True,2020-04-01T00:00:00.000Z,41.523117,-87.427635
IN0450700,Hammond Police Department,5815,IN,East North Central,Midwest,Region II,LAKE,City,True,2020-06-01T00:00:00.000Z,41.614895,-87.51721
IN0450800,Highland Police Department,5816,IN,East North Central,Midwest,Region II,LAKE,City,True,2019-01-01T00:00:00.000Z,41.553314,-87.448364
IN0450900,Hobart Police Department,5817,IN,East North Central,Midwest,Region II,LAKE,City,True,2019-03-01T00:00:00.000Z,41.472239,-87.374337
