1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
,,,,,,,,,,,,,,,,,,,44.4,62.2,54.1,46.4,44.4,43.9,43.6,46.3,42.5,41,41.4,41.7,41,40.8,37.3,39.6,36.7,34.6,32.6,29.7,28.8,24.7,27.7,26.8,25,23.6,23.1,24.4,22.6,21.6,19.5,18.1,17.5,17.6,14.9,14.5,13.7,14.1,13.2,12,11,13.9,8.9,11.6
