data_year,state_id,state_abbr,total_population
2022,4,AS,0
2021,4,AS,0
2020,4,AS,0
2019,4,AS,0
2018,4,AS,0
2017,4,AS,0
2016,4,AS,0
2015,4,AS,0
2014,4,AS,0
